payment_id,merchant_id,created_at,merchant_txn_count_5min,merchant_decline_rate_5min,merchant_unique_devices_5min,merchant_unique_ips_5min,merchant_unique_card_bins_5min,amount_zscore_vs_merchant_history,seconds_since_last_txn_device,seconds_since_last_txn_ip,hour_of_day,is_card,is_new_customer,is_low_ticket,is_attack,attack_window_id
pay_8b026eb381cc,merch_0006,2026-01-03 04:37:57,3.0,0.0,1281,1144,1227,0.542704598432294,4937.0,27626.0,4,0,0,0,0,
pay_6edd90a5f3c5,merch_0005,2026-01-03 04:38:13,4.0,0.0,1338,1225,1288,5.805058831719719,106707.0,68133.0,4,0,0,0,0,
pay_db079aa9ecf0,merch_0007,2026-01-03 04:38:28,2.0,0.5,1402,1271,1333,-0.5424010480410073,131719.0,33017.0,4,1,0,0,0,
pay_f769c448551d,merch_0004,2026-01-03 04:38:45,1.0,0.0,1293,1169,1320,-0.4566960688297256,86400.0,152592.0,4,1,0,0,0,
pay_a8ff40e500b6,merch_0002,2026-01-03 04:39:48,3.0,0.0,966,879,971,-0.44956540162092073,113407.0,31094.0,4,1,0,0,0,
pay_23c369097dca,merch_0003,2026-01-03 04:39:50,4.0,0.25,1710,1550,1686,-0.675386177227494,86400.0,86400.0,4,1,1,0,0,
pay_d3f4f5359c81,merch_0004,2026-01-03 04:40:23,2.0,0.0,1293,1169,1321,-0.08844173846717646,52648.0,162745.0,4,0,0,0,0,
pay_92215b37ebd2,merch_0003,2026-01-03 04:40:43,5.0,0.2,1710,1551,1686,-0.42505572259421376,20022.0,86400.0,4,1,0,0,0,
pay_bd2193e3cf38,merch_0003,2026-01-03 04:41:50,6.0,0.16666666666666666,1710,1551,1686,-0.5804019187731557,57277.0,2434.0,4,1,0,0,0,
pay_cf92b9753f3c,merch_0004,2026-01-03 04:42:06,3.0,0.0,1294,1169,1322,-0.25885911448584525,86400.0,20751.0,4,0,0,0,0,
pay_0c15ae229642,merch_0007,2026-01-03 04:43:32,1.0,0.0,1402,1271,1333,1.9585148946770348,1667.0,156807.0,4,0,0,0,0,
pay_4cf34d079194,merch_0006,2026-01-03 04:44:21,1.0,0.0,1281,1144,1228,1.3393902121875867,65344.0,55149.0,4,1,1,0,0,
pay_7c76c2fd3662,merch_0003,2026-01-03 04:44:28,4.0,0.0,1711,1551,1687,0.9649217140789725,86400.0,55570.0,4,1,1,0,0,
pay_4427a868978a,merch_0004,2026-01-03 04:44:36,3.0,0.0,1294,1169,1323,-0.3808226640728796,46363.0,100738.0,4,1,1,0,0,
pay_5e0724f2cf74,merch_0007,2026-01-03 04:45:00,2.0,0.0,1402,1271,1333,-0.5506923110384018,23401.0,92050.0,4,0,0,0,0,
pay_34f7d0894c1a,merch_0007,2026-01-03 04:45:11,3.0,0.0,1402,1271,1334,-0.15350033603925595,28274.0,66375.0,4,1,0,0,0,
pay_9d39bb25134b,merch_0003,2026-01-03 04:45:23,4.0,0.0,1711,1551,1688,4.879764776956282,96651.0,105874.0,4,1,0,0,0,
pay_aeec99210210,merch_0005,2026-01-03 04:45:48,1.0,0.0,1339,1225,1288,-0.3300271224306663,86400.0,48232.0,4,0,0,0,0,
pay_2f7ddffe5c58,merch_0007,2026-01-03 04:46:18,4.0,0.0,1403,1271,1334,-0.616115962222492,86400.0,35712.0,4,0,0,0,0,
pay_33e9d0497a48,merch_0003,2026-01-03 04:46:28,4.0,0.0,1712,1552,1689,-0.1231207699636451,86400.0,86400.0,4,0,0,0,0,
pay_4d4770eb8b01,merch_0007,2026-01-03 04:46:31,5.0,0.0,1403,1272,1335,-0.2605717961202608,56643.0,86400.0,4,0,0,0,0,
pay_5ee3ec7735b5,merch_0003,2026-01-03 04:46:46,5.0,0.0,1713,1552,1690,-0.6017778470638858,86400.0,71281.0,4,1,0,0,0,
pay_14773557a6f0,merch_0004,2026-01-03 04:46:55,3.0,0.0,1294,1170,1323,0.9005160162380181,72386.0,86400.0,4,0,0,0,0,
pay_d664fc41f01b,merch_0000,2026-01-03 04:47:25,1.0,0.0,460,396,458,-0.4287578307864128,33945.0,118928.0,4,1,0,0,0,
pay_01055650a078,merch_0002,2026-01-03 04:48:02,1.0,0.0,967,879,972,-0.8954927915676301,86400.0,121033.0,4,1,0,0,0,
pay_f9ba8e0de891,merch_0005,2026-01-03 04:49:10,2.0,0.0,1339,1226,1289,1.1755972823729461,33041.0,86400.0,4,0,1,0,0,
pay_5f74d7c62511,merch_0004,2026-01-03 04:49:38,2.0,0.0,1294,1170,1324,-0.49661890732331304,71217.0,71168.0,4,1,1,0,0,
pay_cf7fd0279af2,merch_0003,2026-01-03 04:50:37,3.0,0.0,1714,1552,1691,0.47216573593631317,86400.0,72637.0,4,1,0,0,0,
pay_4bf9b2678ff1,merch_0007,2026-01-03 04:50:42,3.0,0.0,1403,1272,1335,0.14587483160054326,22884.0,46452.0,4,0,1,0,0,
pay_39887dac07b7,merch_0005,2026-01-03 04:50:42,3.0,0.0,1340,1227,1290,-0.39863160303599815,86400.0,86400.0,4,0,0,0,0,
pay_f8ffbe3f0759,merch_0006,2026-01-03 04:51:15,1.0,0.0,1282,1144,1228,-1.0664359786809776,86400.0,151414.0,4,0,1,0,0,
pay_6a1f963e3b0a,merch_0002,2026-01-03 04:51:16,2.0,0.0,967,880,972,-0.5472712518846636,31698.0,86400.0,4,0,0,0,0,
pay_20d0a27044b2,merch_0007,2026-01-03 04:51:55,2.0,0.0,1403,1272,1335,-1.0746837710077453,73071.0,78959.0,4,0,0,1,0,
pay_8646819283d9,merch_0004,2026-01-03 04:54:32,2.0,0.0,1294,1170,1325,-0.08588665467663287,63125.0,146973.0,4,0,0,0,0,
pay_3fb88da6f60a,merch_0005,2026-01-03 04:55:38,2.0,0.0,1340,1227,1291,0.7582877031334032,28959.0,7024.0,4,1,1,0,0,
pay_f733d0ea3252,merch_0005,2026-01-03 04:55:40,3.0,0.0,1341,1228,1292,0.543678890134559,86400.0,86400.0,4,0,1,0,0,
pay_ea59861546ca,merch_0007,2026-01-03 04:55:50,2.0,0.0,1403,1273,1335,0.6450564307158843,16273.0,86400.0,4,0,1,0,0,
pay_f9f324117a96,merch_0002,2026-01-03 04:56:03,2.0,0.0,967,880,972,0.4034151946201921,115714.0,25954.0,4,0,0,0,0,
pay_2005c3e1c196,merch_0002,2026-01-03 04:56:46,2.0,0.0,967,880,973,-0.31272632888288726,31608.0,153731.0,4,1,1,0,0,
pay_58421a06682e,merch_0002,2026-01-03 04:57:05,3.0,0.0,968,880,974,-1.1948499094316314,86400.0,125853.0,4,1,0,1,0,
pay_c8826c78dab4,merch_0004,2026-01-03 04:57:07,2.0,0.0,1294,1171,1326,0.610511999966254,64128.0,86400.0,4,1,1,0,0,
pay_6fee78730d8a,merch_0005,2026-01-03 04:57:13,3.0,0.0,1341,1228,1292,-0.169507467151839,21090.0,136884.0,4,0,0,0,0,
pay_8b5601b141f8,merch_0000,2026-01-03 04:57:21,1.0,0.0,460,397,459,2.3081172412055806,39959.0,86400.0,4,0,0,0,0,
pay_9f6c1024d618,merch_0003,2026-01-03 04:58:28,1.0,0.0,1715,1553,1691,0.022773464549425984,86400.0,86400.0,4,1,1,0,0,
pay_1a35498c53ea,merch_0002,2026-01-03 04:58:55,4.0,0.0,969,880,975,-0.17106575408250033,86400.0,75527.0,4,1,1,0,0,
pay_0d210d002dac,merch_0000,2026-01-03 04:59:16,2.0,0.0,461,397,460,-1.3223210649766166,86400.0,6625.0,4,0,0,1,0,
pay_b757cebdd6d6,merch_0003,2026-01-03 04:59:25,2.0,0.0,1715,1553,1691,-0.5699325024976984,42154.0,67411.0,4,0,0,0,0,
pay_410798b2edb6,merch_0005,2026-01-03 04:59:40,4.0,0.0,1341,1228,1292,-0.09592133316570901,166349.0,2562.0,4,0,1,0,0,
pay_84e41d457aed,merch_0006,2026-01-03 05:00:10,1.0,0.0,1282,1144,1228,-0.40404118957029583,47570.0,34746.0,5,0,0,0,0,
pay_bb08f78c9993,merch_0003,2026-01-03 05:00:10,3.0,0.0,1715,1553,1692,-0.6786821708343606,27069.0,60312.0,5,1,0,0,0,
pay_3f9019a5e549,merch_0003,2026-01-03 05:01:10,4.0,0.25,1716,1553,1693,-0.6137876153528069,86400.0,125113.0,5,0,0,0,0,
pay_00308acfeeb4,merch_0006,2026-01-03 05:01:16,2.0,0.0,1282,1144,1228,-0.5934617090782629,31542.0,18545.0,5,1,0,0,0,
pay_983b5b21f2c7,merch_0003,2026-01-03 05:01:27,5.0,0.2,1716,1553,1694,-0.2597271779168114,106330.0,65005.0,5,1,0,0,0,
pay_df5ad6b80924,merch_0006,2026-01-03 05:01:28,3.0,0.0,1282,1144,1229,2.0725207078017265,79740.0,38471.0,5,1,0,0,0,
pay_b6b65e741d57,merch_0005,2026-01-03 05:01:34,3.0,0.0,1341,1228,1292,-0.5549279580205614,16918.0,21735.0,5,0,0,0,0,
pay_8afb5da35b18,merch_0004,2026-01-03 05:01:58,2.0,0.0,1294,1171,1326,-0.018294098984833786,124051.0,27139.0,5,0,1,0,0,
pay_6daca6f66c79,merch_0007,2026-01-03 05:02:05,1.0,0.0,1404,1273,1336,-0.5584308280693613,86400.0,50602.0,5,1,0,0,0,
pay_5640d33edd49,merch_0004,2026-01-03 05:02:42,2.0,0.0,1295,1171,1326,-0.38054091455552014,86400.0,33555.0,5,1,0,0,0,
pay_feebcfe61f11,merch_0005,2026-01-03 05:02:49,3.0,0.0,1341,1228,1293,-0.8134837407814294,18131.0,42831.0,5,0,0,0,0,
pay_ae96f7cc208a,merch_0003,2026-01-03 05:03:43,5.0,0.2,1716,1554,1694,1.9697774791440952,118239.0,86400.0,5,1,0,0,0,
pay_42473ee4da82,merch_0006,2026-01-03 05:04:20,4.0,0.0,1282,1144,1229,0.6469904419232406,20769.0,150244.0,5,1,1,0,0,
pay_9b4909290f4b,merch_0004,2026-01-03 05:04:27,3.0,0.0,1295,1172,1327,-0.7558063027628775,19708.0,86400.0,5,0,1,0,0,
pay_983d9ba179c9,merch_0003,2026-01-03 05:04:40,5.0,0.2,1717,1554,1695,1.5467575560770386,86400.0,22382.0,5,0,0,0,0,
pay_a82795878b6c,merch_0000,2026-01-03 05:05:53,1.0,1.0,461,397,461,-0.8417244367939027,39268.0,34333.0,5,0,0,0,0,
pay_6c2a8c5cb26a,merch_0004,2026-01-03 05:06:17,4.0,0.0,1295,1173,1328,-0.542587069072817,141826.0,86400.0,5,0,0,0,0,
pay_ba3c9476b4ed,merch_0002,2026-01-03 05:07:07,1.0,0.0,970,880,976,1.757192505954714,86400.0,67107.0,5,1,0,0,0,
pay_e546ca6704c6,merch_0004,2026-01-03 05:07:30,4.0,0.0,1296,1173,1328,0.32324920465913215,86400.0,72289.0,5,0,0,0,0,
pay_f883992dc884,merch_0003,2026-01-03 05:07:36,3.0,0.0,1717,1555,1695,-0.8575048111258794,124236.0,86400.0,5,0,0,0,0,
pay_bcbf665d7ff4,merch_0007,2026-01-03 05:07:52,1.0,0.0,1404,1273,1336,0.24920676906132674,53740.0,7936.0,5,0,0,0,0,
pay_69115768df33,merch_0006,2026-01-03 05:08:39,2.0,0.0,1283,1144,1230,0.23467821867483254,86400.0,28680.0,5,1,0,0,0,
pay_ff9a895f4ceb,merch_0003,2026-01-03 05:09:01,3.0,0.0,1718,1555,1696,-0.1927427788395139,86400.0,39501.0,5,1,0,0,0,
pay_805e4ad4c57c,merch_0003,2026-01-03 05:09:04,4.0,0.0,1718,1555,1697,0.12476029406544407,136892.0,79095.0,5,0,1,0,0,
pay_7b13ea80f1a6,merch_0007,2026-01-03 05:09:42,2.0,0.0,1404,1273,1336,0.7880770867019673,157046.0,123394.0,5,0,0,0,0,
pay_e36672140fa3,merch_0004,2026-01-03 05:09:50,3.0,0.0,1296,1173,1329,1.536478287311195,151164.0,25914.0,5,0,0,0,0,
pay_e7095a5bc787,merch_0000,2026-01-03 05:09:57,2.0,0.5,461,397,461,-0.5401243837055978,113184.0,24023.0,5,1,1,0,0,
pay_874f8f1955da,merch_0005,2026-01-03 05:09:58,1.0,0.0,1342,1228,1293,4.267689660190974,86400.0,135562.0,5,1,0,0,0,
pay_01fb6590792a,merch_0002,2026-01-03 05:10:23,2.0,0.0,970,880,976,-0.018513607683304182,54494.0,37733.0,5,1,0,0,0,
pay_53e36f287101,merch_0006,2026-01-03 05:11:04,2.0,0.0,1283,1144,1231,0.5082024373637873,66315.0,37009.0,5,1,0,0,0,
pay_5455e47ff30a,merch_0002,2026-01-03 05:11:07,3.0,0.0,970,880,977,-0.554743028065902,170014.0,72646.0,5,1,1,0,0,
pay_4eef7cacbd7a,merch_0007,2026-01-03 05:12:02,3.0,0.0,1404,1273,1337,-0.1481608108244216,49617.0,19237.0,5,0,0,0,0,
pay_0c38404fc1c2,merch_0004,2026-01-03 05:12:47,2.0,0.0,1297,1173,1329,1.076061771176958,86400.0,93634.0,5,1,0,0,0,
pay_49b278ae451d,merch_0005,2026-01-03 05:13:08,2.0,0.0,1342,1228,1293,0.364655928513754,34270.0,180412.0,5,1,0,0,0,
pay_80188b53c3e6,merch_0007,2026-01-03 05:13:24,3.0,0.0,1404,1273,1337,1.2893446722855393,99440.0,57867.0,5,0,0,0,0,
pay_4ce396874255,merch_0006,2026-01-03 05:13:25,3.0,0.0,1283,1144,1231,-0.6415990252819345,41116.0,59567.0,5,1,0,0,0,
pay_940bf3b9fb79,merch_0007,2026-01-03 05:13:25,4.0,0.0,1405,1273,1337,-1.1208737056793137,86400.0,30290.0,5,1,1,1,0,
pay_a924e2fb31a0,merch_0003,2026-01-03 05:13:35,3.0,0.0,1719,1555,1698,-0.865633507704458,86400.0,110404.0,5,1,1,0,0,
pay_7a49b49b524e,merch_0007,2026-01-03 05:14:55,4.0,0.0,1406,1273,1338,-0.31427525759399694,86400.0,57099.0,5,0,0,0,0,
pay_c5955451b461,merch_0004,2026-01-03 05:15:28,2.0,0.0,1297,1173,1330,1.0703715884466,164850.0,28209.0,5,1,0,0,0,
pay_99c6b8778b05,merch_0006,2026-01-03 05:15:49,3.0,0.0,1284,1144,1231,0.4565900483931361,86400.0,97242.0,5,0,0,0,0,
pay_37594dd44785,merch_0005,2026-01-03 05:16:08,2.0,0.0,1342,1228,1293,-0.7626520038219005,78956.0,182600.0,5,1,0,0,0,
pay_2521406cbfa8,merch_0005,2026-01-03 05:16:09,3.0,0.0,1342,1228,1293,-0.3666738703441492,30172.0,53082.0,5,1,1,0,0,
pay_14a165cf9a3e,merch_0003,2026-01-03 05:16:20,2.0,0.0,1720,1555,1698,-0.09059632718275096,86400.0,27888.0,5,0,0,0,0,
pay_77715cb3b91d,merch_0003,2026-01-03 05:16:34,3.0,0.0,1720,1555,1699,-0.5050366476649419,80822.0,149748.0,5,1,0,0,0,
pay_5672c3727934,merch_0001,2026-01-03 05:16:48,1.0,0.0,250,219,244,-0.10907194554639854,129617.0,51322.0,5,1,0,0,0,
pay_73b07620c0d0,merch_0006,2026-01-03 05:17:10,3.0,0.3333333333333333,1284,1144,1231,0.025642267406248725,63804.0,38093.0,5,0,0,0,0,
pay_a81cade9ee7f,merch_0006,2026-01-03 05:17:32,4.0,0.25,1284,1144,1231,0.21184232734030495,5725.0,52358.0,5,0,1,0,0,
pay_5d8a700d4a12,merch_0003,2026-01-03 05:17:33,4.0,0.0,1721,1555,1699,-0.9410762276123386,86400.0,156725.0,5,0,0,0,0,
pay_1b69f1502833,merch_0002,2026-01-03 05:17:35,1.0,0.0,970,881,978,1.6325579360517144,154978.0,86400.0,5,1,0,0,0,
pay_584c2dec6ebc,merch_0003,2026-01-03 05:17:54,5.0,0.0,1722,1556,1700,-1.3438231103988496,86400.0,86400.0,5,1,0,0,0,
pay_7f0a48748d7e,merch_0005,2026-01-03 05:18:43,3.0,0.0,1342,1228,1294,-0.21274732577477576,38735.0,67810.0,5,1,1,0,0,
pay_d8689feaf14d,merch_0004,2026-01-03 05:19:06,2.0,0.5,1298,1173,1331,-0.4482538467973768,86400.0,134730.0,5,1,1,0,0,
pay_06e6c76fcee2,merch_0003,2026-01-03 05:19:19,5.0,0.0,1722,1556,1701,-0.9970630308563896,85290.0,34389.0,5,1,1,0,0,
pay_3b0de570820d,merch_0004,2026-01-03 05:20:35,2.0,0.5,1298,1174,1331,-0.514648596283642,97711.0,86400.0,5,0,0,0,0,
pay_6fd1cc8c5f65,merch_0005,2026-01-03 05:20:40,4.0,0.0,1342,1228,1295,0.18000532208802386,106141.0,14566.0,5,1,1,0,0,
pay_6f5b4d5d25e2,merch_0003,2026-01-03 05:20:51,6.0,0.16666666666666666,1722,1557,1702,-0.7376833102704133,164483.0,86400.0,5,1,0,0,0,
pay_fcb6dac1519b,merch_0004,2026-01-03 05:21:46,3.0,0.3333333333333333,1298,1174,1331,0.16589537150676859,62009.0,114699.0,5,0,0,0,0,
pay_1751f22ebdad,merch_0003,2026-01-03 05:22:02,5.0,0.4,1722,1557,1702,-0.19710605035814943,105945.0,46523.0,5,1,0,0,0,
pay_f48cf5568a0e,merch_0003,2026-01-03 05:22:48,5.0,0.4,1723,1557,1703,-0.9517959759101532,86400.0,165695.0,5,1,0,0,0,
pay_730dcd45a513,merch_0003,2026-01-03 05:23:29,5.0,0.4,1723,1557,1703,-1.3506546306168357,72066.0,23150.0,5,0,0,1,0,
pay_977e695f5985,merch_0006,2026-01-03 05:24:30,1.0,0.0,1284,1144,1232,-0.0314818572473358,104080.0,148398.0,5,1,1,0,0,
pay_88e887130a30,merch_0001,2026-01-03 05:24:35,1.0,0.0,251,219,245,0.30766613122500763,86400.0,128889.0,5,1,0,0,0,
pay_71ee79aeec3f,merch_0007,2026-01-03 05:25:02,1.0,0.0,1406,1273,1339,-1.0804530258673959,55826.0,92948.0,5,1,0,1,0,
pay_99b14084a10c,merch_0003,2026-01-03 05:25:23,5.0,0.4,1724,1557,1703,-0.006784545721701443,86400.0,147949.0,5,1,0,0,0,
pay_6e6245ee99d7,merch_0005,2026-01-03 05:25:35,2.0,0.0,1342,1228,1296,-0.19276491396145656,11959.0,28680.0,5,1,1,0,0,
pay_86c57564989e,merch_0006,2026-01-03 05:25:38,2.0,0.0,1284,1144,1232,-1.238186849048075,133442.0,96739.0,5,1,0,0,0,
pay_a0498d4dc251,merch_0005,2026-01-03 05:26:03,2.0,0.0,1343,1229,1296,-0.3570965206540986,86400.0,86400.0,5,1,0,0,0,
pay_8da89f3a4353,merch_0005,2026-01-03 05:26:30,3.0,0.0,1344,1229,1296,-0.025215898212308227,86400.0,32214.0,5,0,0,0,0,
pay_98390b2252cc,merch_0007,2026-01-03 05:26:38,2.0,0.0,1406,1274,1339,-0.41253897344733154,21063.0,86400.0,5,0,0,0,0,
pay_9ccacdb95278,merch_0003,2026-01-03 05:26:56,5.0,0.2,1724,1558,1703,0.6473727871479444,1529.0,86400.0,5,1,1,0,0,
pay_6ad2572bd846,merch_0007,2026-01-03 05:27:17,3.0,0.0,1407,1275,1340,0.29294249150047147,86400.0,86400.0,5,1,0,0,0,
pay_ec24f8abc315,merch_0003,2026-01-03 05:27:21,5.0,0.0,1724,1558,1704,0.8222616075319495,35452.0,64826.0,5,1,1,0,0,
pay_b1882e599387,merch_0003,2026-01-03 05:27:33,6.0,0.0,1725,1558,1705,-1.3675158440308313,86400.0,7661.0,5,0,0,1,0,
pay_79ba1cd75206,merch_0003,2026-01-03 05:27:44,7.0,0.0,1726,1558,1706,2.5702556666665477,86400.0,34880.0,5,1,0,0,0,
pay_17dba47a0a5c,merch_0007,2026-01-03 05:27:46,4.0,0.0,1407,1275,1341,-0.3624937764821749,160814.0,142866.0,5,1,0,0,0,
pay_a9bfce1a312b,merch_0006,2026-01-03 05:27:56,3.0,0.0,1285,1145,1233,-0.8239998947092341,86400.0,86400.0,5,0,0,0,0,
pay_f37533f8a35c,merch_0003,2026-01-03 05:28:10,7.0,0.0,1727,1558,1707,-0.5494139645368176,86400.0,60403.0,5,1,0,0,0,
pay_90b20af3959b,merch_0002,2026-01-03 05:28:14,1.0,0.0,970,881,979,-0.2737715903640479,63291.0,31124.0,5,1,0,0,0,
pay_27dcf010c587,merch_0007,2026-01-03 05:28:31,5.0,0.0,1407,1275,1341,-0.10629869055623202,59916.0,25947.0,5,1,1,0,0,
pay_96cac9793f69,merch_0006,2026-01-03 05:29:11,4.0,0.0,1286,1145,1234,-0.40536191554866324,86400.0,115126.0,5,1,0,0,0,
pay_2b325b140667,merch_0003,2026-01-03 05:29:34,7.0,0.0,1727,1558,1708,-0.9354778611737121,158522.0,40823.0,5,1,1,0,0,
pay_4165c1150056,merch_0000,2026-01-03 05:29:41,1.0,0.0,461,397,462,-1.3167730102538153,41927.0,23497.0,5,1,1,1,0,
pay_97f1c6d29d1a,merch_0007,2026-01-03 05:29:58,6.0,0.0,1407,1275,1341,-1.0485177125527991,63007.0,96034.0,5,1,0,0,0,
pay_85a1215ed104,merch_0002,2026-01-03 05:30:15,2.0,0.0,970,881,980,-0.5690947548010103,138961.0,47373.0,5,1,0,0,0,
pay_10d88d552efc,merch_0007,2026-01-03 05:30:19,6.0,0.0,1407,1275,1341,-0.8987683832174541,59763.0,43888.0,5,1,0,0,0,
pay_8d8e26339493,merch_0002,2026-01-03 05:30:47,3.0,0.3333333333333333,970,881,980,-0.347330754982029,71973.0,98464.0,5,0,0,0,0,
pay_b4e028f9a388,merch_0007,2026-01-03 05:30:56,7.0,0.0,1408,1275,1342,-0.5987031219156074,86400.0,54880.0,5,1,0,0,0,
pay_2be4f434e64a,merch_0006,2026-01-03 05:31:07,3.0,0.3333333333333333,1287,1145,1234,-0.7794819626874845,86400.0,121293.0,5,1,0,0,0,
pay_2676bde9c7c4,merch_0003,2026-01-03 05:31:09,7.0,0.0,1727,1559,1709,-0.23241047298430573,166122.0,86400.0,5,0,1,0,0,
pay_60c53308b3de,merch_0005,2026-01-03 05:31:19,2.0,0.0,1344,1229,1296,0.2235105002863615,174785.0,24210.0,5,0,0,0,0,
pay_124544498db1,merch_0003,2026-01-03 05:32:10,7.0,0.0,1728,1559,1710,-0.38592511389223216,86400.0,18941.0,5,1,1,0,0,
pay_cb584b2734ee,merch_0001,2026-01-03 05:32:19,1.0,0.0,251,219,245,-1.113527368689513,120260.0,163911.0,5,0,0,1,0,
pay_c39d0f76ba3c,merch_0003,2026-01-03 05:32:32,7.0,0.0,1728,1559,1711,0.11125715336323852,53415.0,32907.0,5,1,0,0,0,
pay_900ff3d5614d,merch_0007,2026-01-03 05:32:43,6.0,0.0,1409,1275,1342,-1.0479522157262908,86400.0,86475.0,5,1,0,0,0,
pay_cd56968f5f23,merch_0001,2026-01-03 05:33:38,2.0,0.0,252,220,245,2.7217862089730027,86400.0,86400.0,5,1,0,0,0,
pay_0ba40166572c,merch_0002,2026-01-03 05:34:29,3.0,0.3333333333333333,971,881,980,0.47340621230344265,86400.0,19031.0,5,0,1,0,0,
pay_6f2d009dee2a,merch_0004,2026-01-03 05:34:41,1.0,1.0,1299,1174,1332,0.3896475634207536,86400.0,40738.0,5,1,0,0,0,
pay_be66b36700b3,merch_0004,2026-01-03 05:34:49,2.0,0.5,1299,1175,1332,0.06750422672064224,82016.0,86400.0,5,0,1,0,0,
pay_b5fd15fb10cc,merch_0002,2026-01-03 05:34:53,4.0,0.25,971,881,981,-0.802599454586461,118091.0,76706.0,5,1,0,0,0,
pay_a8479cc0e309,merch_0003,2026-01-03 05:35:22,4.0,0.0,1728,1560,1712,0.4313586460067099,40096.0,86400.0,5,0,1,0,0,
pay_edd141568396,merch_0006,2026-01-03 05:35:23,2.0,0.5,1287,1145,1234,-0.9069109595758594,157768.0,74449.0,5,1,0,0,0,
pay_1352adc5d049,merch_0002,2026-01-03 05:36:09,3.0,0.0,971,881,982,-0.41439114688697765,160357.0,39790.0,5,0,0,0,0,
pay_181e7cd076d2,merch_0007,2026-01-03 05:36:19,2.0,0.0,1409,1275,1342,-0.549297706206169,48613.0,56354.0,5,1,1,0,0,
pay_dff256a7f474,merch_0006,2026-01-03 05:36:30,2.0,0.0,1287,1145,1235,0.2384281185094514,143326.0,26168.0,5,1,1,0,0,
pay_5a4dded9d516,merch_0005,2026-01-03 05:36:34,1.0,0.0,1344,1230,1296,-0.8347245743479502,63864.0,86400.0,5,1,1,0,0,
pay_3697e13bf21f,merch_0007,2026-01-03 05:36:39,3.0,0.0,1409,1275,1343,0.26544158106735977,192941.0,67781.0,5,0,1,0,0,
pay_af921b259324,merch_0006,2026-01-03 05:37:52,3.0,0.0,1287,1145,1235,1.9750746130475645,114291.0,126961.0,5,1,0,0,0,
pay_e93fb6bc1c7a,merch_0002,2026-01-03 05:37:58,4.0,0.0,971,882,982,0.6888070105959518,58459.0,86400.0,5,0,0,0,0,
pay_682bd73e5518,merch_0004,2026-01-03 05:38:01,3.0,0.3333333333333333,1299,1175,1333,0.4461185506491455,30264.0,20809.0,5,0,0,0,0,
pay_a24357f8955d,merch_0002,2026-01-03 05:38:03,5.0,0.0,971,882,982,-0.4740120859104079,88232.0,100566.0,5,1,0,0,0,
pay_623de0b386ff,merch_0003,2026-01-03 05:39:06,2.0,0.0,1728,1560,1712,-0.3346777425493509,47745.0,53748.0,5,1,1,0,0,
pay_56464afab415,merch_0001,2026-01-03 05:39:23,1.0,1.0,252,220,245,-0.2797874575153887,35102.0,148392.0,5,1,1,0,0,
pay_1ffc12530073,merch_0004,2026-01-03 05:40:01,2.0,0.0,1299,1176,1333,1.0278527549321763,144015.0,86400.0,5,0,1,0,0,
pay_30d8799b9640,merch_0002,2026-01-03 05:40:46,4.0,0.0,972,882,982,-0.7298233555876918,86400.0,138383.0,5,1,1,0,0,
pay_2fdf415226be,merch_0003,2026-01-03 05:40:50,2.0,0.0,1728,1560,1712,-0.4459733080735627,38270.0,63877.0,5,0,1,0,0,
pay_b1da37531e48,merch_0002,2026-01-03 05:41:02,5.0,0.0,972,882,983,0.054625850588509335,32028.0,176469.0,5,1,0,0,0,
pay_3df6ed1e0f51,merch_0003,2026-01-03 05:41:05,3.0,0.0,1728,1560,1712,0.12620358324987394,76367.0,116784.0,5,0,0,0,0,
pay_d55bfd21021f,merch_0004,2026-01-03 05:41:23,3.0,0.0,1300,1176,1334,-0.4596040902948301,86400.0,30373.0,5,0,1,0,0,
pay_3ef2bdd95c53,merch_0007,2026-01-03 05:41:35,2.0,0.0,1410,1275,1344,-0.38999279286690053,86400.0,104876.0,5,1,0,0,0,
pay_298196d2dc76,merch_0007,2026-01-03 05:41:39,2.0,0.0,1410,1276,1345,1.5777417393717146,102336.0,86400.0,5,1,1,0,0,
pay_17196f735057,merch_0007,2026-01-03 05:41:49,3.0,0.0,1410,1276,1346,-0.07688347035571672,72496.0,49343.0,5,0,1,0,0,
pay_f4aa1639184e,merch_0006,2026-01-03 05:42:33,2.0,0.0,1287,1145,1235,2.1083330796324473,67204.0,68377.0,5,1,0,0,0,
pay_a6273bbc0807,merch_0005,2026-01-03 05:42:40,1.0,0.0,1344,1230,1296,0.6116861983482519,64228.0,81856.0,5,1,1,0,0,
pay_b3e65cec8410,merch_0003,2026-01-03 05:42:48,4.0,0.25,1728,1560,1713,1.1162638722075644,161731.0,52612.0,5,0,0,0,0,
pay_084205d1aad0,merch_0003,2026-01-03 05:42:55,5.0,0.2,1728,1560,1714,-0.47023782937692776,35655.0,97240.0,5,1,0,0,0,
pay_77af8116e4fe,merch_0004,2026-01-03 05:44:05,3.0,0.0,1300,1176,1335,-0.41390248184947037,113042.0,34202.0,5,0,0,0,0,
pay_f667ef189ccc,merch_0006,2026-01-03 05:44:10,2.0,0.0,1287,1145,1235,1.472152574603602,78247.0,1180.0,5,1,0,0,0,
pay_66fc92562cc9,merch_0006,2026-01-03 05:45:01,3.0,0.0,1287,1145,1235,-0.6045548221901983,180732.0,114636.0,5,1,1,0,0,
